id;name;description;price;catalog_url;category_id;picture_url
95;Модем Huawei E8231;Вес (г): 30, Габариты (мм): 88х27х11.5, Питание: от USB, слот для SIM-карты, 3mob, Vodafone, lifecell, Киевстар, МегаФон, MTC, Билайн, HSPA+ (70 Мбит/с), HSDPA (до 14.4 Мбит/с), HSUPA (до 5.7 Мбит/с), W-CDMA (до 2 Мбит/с), EDGE (до 240 Кбит/с), GPRS (до 80 Кбит/с), 3G, Поколение связи: 2G, Тип: переносная Wi-Fi точка ;1804;…;20;http://magazilla.ru/jpg_zoom1/519448.jpg
96;Антенна для Wi-Fi и 3G TP-LINK TL-ANT2408CL;Тип коннектора: RP-SMA, Коэффициент усиления (dBi): 8, Волновое сопротивление (Ом): 50, 2.4 ГГц, HPBW / верт. (?): 15, HPBW / гор. (?): 360, только вертикальная, всенаправленная, Установка: внутренняя, Назначение: Wi-Fi;363;…;21;http://magazilla.ru/jpg_zoom1/850207.jpg
97;Антенна для Wi-Fi и 3G TP-LINK TL-ANT2409CL;Тип коннектора: RP-SMA, Коэффициент усиления (dBi): 9, Волновое сопротивление (Ом): 50, 2.4 ГГц, HPBW / верт. (?): 15, HPBW / гор. (?): 360, только вертикальная, всенаправленная, Установка: внутренняя, Назначение: Wi-Fi;429;…;21;http://magazilla.ru/jpg_zoom1/970534.jpg
98;Антенна для Wi-Fi и 3G TP-LINK TL-ANT2424B;Тип коннектора: N-коннектор, Коэффициент усиления (dBi): 24, Волновое сопротивление (Ом): 50, 2.4 ГГц, HPBW / верт. (?): 14, HPBW / гор. (?): 10, только вертикальная, только горизонтальная, направленная, Установка: внешняя, Назначение: Wi-Fi;2981;…;21;http://magazilla.ru/jpg_zoom1/844569.jpg
99;Антенна для Wi-Fi и 3G TP-LINK TL-ANT2409A;Тип коннектора: RP-SMA, Коэффициент усиления (dBi): 9, Волновое сопротивление (Ом): 50, 2.4 ГГц, HPBW / верт. (?): 76, HPBW / гор. (?): 60, только вертикальная, направленная, Установка: внешняя, Назначение: Wi-Fi;1199;…;21;http://magazilla.ru/jpg_zoom1/845505.jpg
100;Антенна для Wi-Fi и 3G TP-LINK TL-ANT5823B;Тип коннектора: N-коннектор, Коэффициент усиления (dBi): 23, Волновое сопротивление (Ом): 50, 5 ГГц, HPBW / верт. (?): 12, HPBW / гор. (?): 12, только вертикальная, только горизонтальная, направленная, Установка: внешняя, Назначение: Wi-Fi;3495;…;21;http://magazilla.ru/jpg_zoom1/844531.jpg
101;Powerline адаптер TP-LINK TL-PA4010KIT;Разъемов Fast Ethernet (шт): 1, Радиус покрытия (м): 300, Скорость передачи данных (Мбит/сек): 500, Адаптеров в комплекте (шт): 2 ;2172;…;22;http://magazilla.ru/jpg_zoom1/667751.jpg
102;Powerline адаптер TP-LINK TL-PA4010PKIT;Встроенная розетка, Разъемов Fast Ethernet (шт): 1, Радиус покрытия (м): 300, Скорость передачи данных (Мбит/сек): 500, Адаптеров в комплекте (шт): 2 ;2435;…;22;http://magazilla.ru/jpg_zoom1/667774.jpg
103;Powerline адаптер TP-LINK TL-PA8010P KIT;Встроенная розетка, Разъемов Gigabit Ethernet (шт): 1, Радиус покрытия (м): 300, Скорость передачи данных (Мбит/сек): 1200, Адаптеров в комплекте (шт): 2 ;5333;…;22;http://magazilla.ru/jpg_zoom1/695376.jpg
104;Powerline адаптер TP-LINK TL-PA7020PKIT;Встроенная розетка, Разъемов Gigabit Ethernet (шт): 2, Радиус покрытия (м): 300, Скорость передачи данных (Мбит/сек): 1000, Адаптеров в комплекте (шт): 2 ;3630;…;22;http://magazilla.ru/jpg_zoom1/893641.jpg
105;Powerline адаптер ZyXel PLA4201v2 EE;Разъемов Fast Ethernet (шт): 1, Радиус покрытия (м): 300, Скорость передачи данных (Мбит/сек): 500, Адаптеров в комплекте (шт): 1;1408;…;22;http://magazilla.ru/jpg_zoom1/668063.jpg
106;Умная розетка TP-LINK HS100;Вес (г): 132, Размеры (мм): 100x66x77, Максимальная нагрузка (А): 16, Максимальная мощность (Вт): 3680, защитные шторки от детей, работа по расписанию, таймер, Управление: управление из Интернета (Wi-Fi), Комплект (шт): 1, Тип: ведущая (Master);2519;…;23;http://magazilla.ru/jpg_zoom1/976853.jpg
107;Умная розетка TP-LINK HS110;Вес (г): 132, Размеры (мм): 100x66x77, Максимальная нагрузка (А): 16, Максимальная мощность (Вт): 3680, защитные шторки от детей, статистика энергопотребления, работа по расписанию, таймер, Управление: управление из Интернета (Wi-Fi), Комплект (шт): 1, Тип: ведущая (Master);2389;…;23;http://magazilla.ru/jpg_zoom1/976859.jpg
108;Умная розетка Redmond SkyPlug 100S;Вес (г): 60, Размеры (мм): 71x45x45, Максимальная нагрузка (А): 16, Максимальная мощность (Вт): 2300, защита от перепадов напряжения, работа по расписанию, таймер, Управление: управление со смартфона (Bluetooth), Комплект (шт): 1, Тип: ведущая (Master);1089;…;23;http://magazilla.ru/jpg_zoom1/1001368.jpg
109;Умная розетка Xiaomi Mi Smart socket 2;Вес (г): 64, Размеры (мм): 57x40x31, Максимальная нагрузка (А): 10, Максимальная мощность (Вт): 2200, защита от перепадов напряжения, защитные шторки от детей, датчик температуры, статистика энергопотребления, работа по расписанию, таймер, Управление: управление из Интернета (Wi-Fi), Комплект (шт): 1;1318;…;23;http://magazilla.ru/jpg_zoom1/1146554.jpg
110;Умная розетка Waytronic PRO 10;Максимальная нагрузка (А): 16, защитные шторки от детей, датчик температуры, работа по расписанию, таймер, Управление: управление с телефона (GSM), Комплект (шт): 1, Тип: ведущая (Master);4169;…;23;http://magazilla.ru/jpg_zoom1/1112423.jpg
111;NAS сервер WD My Cloud EX2 Ultra;DDNS, резервное копирование, сервер видеонаблюдения, BitTorrent клиент, мультимедиа (DLNA;11968;…;24;http://magazilla.ru/jpg_zoom1/797187.jpg
112;NAS сервер Synology DS218+;Размеры (мм): 165x108x233, интеграция с доменами, DDNS, резервное копирование, сервер видеонаблюдения, сервер баз данных, почтовый сервер, BitTorrent клиент, мультимедиа (DLNA;21116;…;24;http://magazilla.ru/jpg_zoom1/1295995.jpg
113;NAS сервер QNAP D4;Размеры (мм): 177x180x235, DDNS, резервное копирование, сервер видеонаблюдения, сервер баз данных, почтовый сервер, BitTorrent клиент, мультимедиа (DLNA;19058;…;24;http://magazilla.ru/jpg_zoom1/1291540.jpg
114;NAS сервер QNAP D2;Размеры (мм): 169x102x225, DDNS, резервное копирование, сервер видеонаблюдения, сервер баз данных, почтовый сервер, BitTorrent клиент, мультимедиа (DLNA;14069;…;24;http://magazilla.ru/jpg_zoom1/1291463.jpg
115;NAS сервер Synology DS918+;Размеры (мм): 166x199x223, интеграция с доменами, DDNS, резервное копирование, сервер видеонаблюдения, сервер баз данных, почтовый сервер, BitTorrent клиент, мультимедиа (DLNA;42119;…;24;http://magazilla.ru/jpg_zoom1/1260488.jpg
116;Маршрутизатор MikroTik CCR1009-7G-1C-1S+;Габариты (мм): 444x175x47, Блок питания: встроенный, Поддержка PoE, SNMP, Web-интерфейс, Telnet, Управление: SSH, Консольный порт, Кол-во USB-портов (шт): 1, Подключение LAN-портов (Мбит/сек): 10/100/1000, Кол-во LAN-портов (шт): 10, Подключение WAN-портов (Мбит/сек): 10/100/1000, Кол-во WAN-портов (шт): 10;30228;…;25;http://magazilla.ru/jpg_zoom1/1322830.jpg
117;Маршрутизатор MikroTik hEX RB750Gr3;Габариты (мм): 113x89x28, Блок питания: внешний, Поддержка PoE, SNMP, Web-интерфейс, Telnet, Управление: SSH, Кол-во USB-портов (шт): 1, Подключение LAN-портов (Мбит/сек): 10/100/1000, Кол-во LAN-портов (шт): 4, Подключение WAN-портов (Мбит/сек): 10/100/1000, Кол-во WAN-портов (шт): 1, 3G-модем (USB);3389;…;25;http://magazilla.ru/jpg_zoom1/1245429.jpg
118;Маршрутизатор D-Link  DSL-2500U;Блок питания: внешний, Web-интерфейс, Управление: Telnet, Кол-во USB-портов (шт): 1, Подключение LAN-портов (Мбит/сек): 10/100, Кол-во LAN-портов (шт): 1, Кол-во WAN-портов (шт): 1, WAN-порт: ADSL, Форм-фактор: настольный ;984;…;25;http://magazilla.ru/jpg_zoom1/419419.jpg
119;Маршрутизатор Upvel UR-305B;Габариты (мм): 144х82х28, Блок питания: внешний, Web-интерфейс, Telnet, Управление: SSH, Подключение LAN-портов (Мбит/сек): 10/100, Кол-во LAN-портов (шт): 4, Подключение WAN-портов (Мбит/сек): 10/100, Кол-во WAN-портов (шт): 1, WAN-порт: Ethernet, Форм-фактор: настольный ;607;…;25;http://magazilla.ru/jpg_zoom1/424065.jpg
120;Маршрутизатор MikroTik hEX PoE;Габариты (мм): 114x137x29, Блок питания: внешний, Поддержка PoE, SNMP, Web-интерфейс, Telnet, Управление: SSH, Кол-во USB-портов (шт): 1, Подключение LAN-портов (Мбит/сек): 10/100/1000, Кол-во LAN-портов (шт): 4, Подключение WAN-портов (Мбит/сек): 10/100/1000, Кол-во WAN-портов (шт): 2, SFP (оптика);4312;…;25;http://magazilla.ru/jpg_zoom1/1247018.jpg
121;Коммутатор D-Link DES-1008D;Габариты (мм): 193x118x30, Управление: Блок питания: внешний, Fast Ethernet (шт): 8, Форм-фактор: настольный, Тип: неуправляемый ;867;…;26;http://magazilla.ru/jpg_zoom1/448257.jpg
122;Коммутатор D-Link DGS-1210-10P;Габариты (мм): 330x180x44, Блок питания: встроенный, Поддержка PoE, SNMP, Web-интерфейс, Управление: Telnet, SFP (оптика) (шт): 2, Gigabit Ethernet (шт): 8, Форм-фактор: монтируемый в стойку, Тип: управляемый 2 уровня ;8930;…;26;http://magazilla.ru/jpg_zoom1/490269.jpg
